dominant_topic_no	topic_contribution_percentage	topic_keyword	id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username
7.0	0.2258	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1049692727582048258	43555	http://ready.gov	https://twitter.com/realDonaldTrump/status/1049692727582048258	10694	1539101220	FLORIDA - It is imperative that you heed the directions of your State and Local Officials. Please be prepared, be careful and be SAFE!  #HurricaneMichael  	['HurricaneMichael']	[]	pic.twitter.com/aKmaDNgZve	realDonaldTrump
7.0	0.2255	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1059618041716228096	57375	http://Vote.GOP	https://twitter.com/realDonaldTrump/status/1059618041716228096	14939	1541467560	Massive crowd inside and outside the Allen County War Memorial Coliseum in Fort Wayne, Indiana! Thank you for joining us tonight - and make sure you get out and   tomorrow!	[]	[]	pic.twitter.com/8APMivyM0x	realDonaldTrump
7.0	0.2238	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	972209197935980544	50199		https://twitter.com/realDonaldTrump/status/972209197935980544	11065	1520627700	Look forward to being in Pennsylvania tomorrow in support of Rick  @Saccone4PA18. Big crowd expected in Moon Township. Vote Rick and see you there!  #MAGA	['MAGA']	['Saccone4PA18']		realDonaldTrump
8.0	0.3316	vote, win, strong, republican, crime, love, state, big, run, senate	1124398008223895554	64779		https://twitter.com/realDonaldTrump/status/1124398008223895554	16583	1556912340	Fred Keller of the Great State of Pennsylvania has been an outstanding State Rep. Now he is running as the Republican Nominee for Congress, and has my Complete and Total Endorsement. Strong on Crime, Second Amendment, Military, Vets, and Healthcare. He will do a fantastic job!	[]	[]		realDonaldTrump
8.0	0.3167	vote, win, strong, republican, crime, love, state, big, run, senate	1034663158357655552	65507		https://twitter.com/realDonaldTrump/status/1034663158357655552	13765	1535517840	Martha McSally, running in the Arizona Primary for U.S. Senate, was endorsed by rejected Senator Jeff Flake....and turned it down - a first! Now Martha, a great U.S. Military fighter jet pilot and highly respected member of Congress, WINS BIG. Congratulations, and on to November!	[]	[]		realDonaldTrump
8.0	0.3137	vote, win, strong, republican, crime, love, state, big, run, senate	1051168800324931584	69561		https://twitter.com/realDonaldTrump/status/1051168800324931584	14994	1539453120	Heading to the Great State of Kentucky - Big Rally for Congressman Andy Barr - Fantastic guy, need his vote for MAGA! Strong on Crime, Tax Cuts, Military, Vets & 2nd A. His opponent will NEVER vote for us, only for Pelosi. Andy has my Strongest Endorsement!!! See you in Kentucky.	[]	[]		realDonaldTrump
8.0	0.3062	vote, win, strong, republican, crime, love, state, big, run, senate	1022936690267176971	68553		https://twitter.com/realDonaldTrump/status/1022936690267176971	16161	1532722080	Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my full and total Endorsement!	[]	[]		realDonaldTrump
8.0	0.3014	vote, win, strong, republican, crime, love, state, big, run, senate	1024341376509599745	53509		https://twitter.com/realDonaldTrump/status/1024341376509599745	12285	1533056940	Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my Full and Total Endorsement!	[]	[]		realDonaldTrump
8.0	0.2951	vote, win, strong, republican, crime, love, state, big, run, senate	1026495277824401408	72582		https://twitter.com/realDonaldTrump/status/1026495277824401408	16870	1533570480	Kris Kobach, a strong and early supporter of mine, is running for Governor of the Great State of Kansas. He is a fantastic guy who loves his State and our Country - he will be a GREAT Governor and has my full & total Endorsement! Strong on Crime, Border & Military. VOTE TUESDAY!	[]	[]		realDonaldTrump
8.0	0.2936	vote, win, strong, republican, crime, love, state, big, run, senate	962784821389996033	90194		https://twitter.com/realDonaldTrump/status/962784821389996033	21602	1518380760	Rep. Lou Barletta, a Great Republican from Pennsylvania who was one of my very earliest supporters, will make a FANTASTIC Senator. He is strong & smart, loves Pennsylvania & loves our Country! Voted for Tax Cuts, unlike Bob Casey, who listened to Tax Hikers Pelosi and Schumer!	[]	[]		realDonaldTrump
8.0	0.2884	vote, win, strong, republican, crime, love, state, big, run, senate	1034128943480299521	69192		https://twitter.com/realDonaldTrump/status/1034128943480299521	17222	1535390520	Governor Doug Ducey of Arizona is doing a great job. It would be really nice to show your support tomorrow by voting for him in Tuesdays Primary. Doug is strong on Crime, the Border, and our Second Amendment. Loves our Military & our Vets. He has my full and complete Endorsement.	[]	[]		realDonaldTrump
8.0	0.284	vote, win, strong, republican, crime, love, state, big, run, senate	1034785759377727490	58358		https://twitter.com/realDonaldTrump/status/1034785759377727490	12956	1535547120	Martha McSally is an extraordinary woman. She was a very talented fighter jet pilot and is now a highly respected member of Congress. She is Strong on Crime, the Border and our under siege 2nd Amendment. Loves our Military and our Vets. Has my total and complete Endorsement!	[]	[]		realDonaldTrump
8.0	0.284	vote, win, strong, republican, crime, love, state, big, run, senate	1051166436029358081	88116		https://twitter.com/realDonaldTrump/status/1051166436029358081	25080	1539452580	Highly respected Congressman Keith Rothfus (R) of Pennsylvania is in the fight of his life because the Dems changed the District Map. He must win. Strong on crime, borders, big tax & reg cuts, Military & Vets. Opponent Lamb a Pelosi puppet-weak on crime. BIG ENDORSEMENT FOR KEITH	[]	[]		realDonaldTrump
9.0	0.2543	president, work, election, hard, give, obama, justice, foxandfriend, political, important	991669454823141376	63188		https://twitter.com/realDonaldTrump/status/991669454823141376	15704	1525267380	“The questions are an intrusion into the President’s Article 2 powers under the Constitution to fire any Executive Branch Employee...what the President was thinking is an outrageous.....as to the President’s unfettered power to fire anyone...” Joe Digenova, former US Attorney	[]	[]		realDonaldTrump
9.0	0.2253	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1061104224090628097	73438		https://twitter.com/realDonaldTrump/status/1061104224090628097	17298	1541821920	Matthew G. Whitaker is a highly respected former U.S. Attorney from Iowa. He was chosen by Jeff Sessions to be his Chief of Staff. I did not know Mr. Whitaker. Likewise, as Chief, I did not know Mr. Whitaker except primarily as he traveled with A.G. Sessions. No social contact...	[]	[]		realDonaldTrump
9.0	0.2141	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1071408938522996741	70211		https://twitter.com/realDonaldTrump/status/1071408938522996741	14128	1544278740	I am pleased to announce my nomination of four-star General Mark Milley, Chief of Staff of the United States Army – as the Chairman of the Joint Chiefs of Staff, replacing General Joe Dunford, who will be retiring....	[]	[]		realDonaldTrump
9.0	0.2028	president, work, election, hard, give, obama, justice, foxandfriend, political, important	977286489410240514	76484		https://twitter.com/realDonaldTrump/status/977286489410240514	15312	1521838200	Obama Administration legalized bump stocks. BAD IDEA. As I promised, today the Department of Justice will issue the rule banning BUMP STOCKS with a mandated comment period. We will BAN all devices that turn legal weapons into illegal machine guns.	[]	[]		realDonaldTrump
9.0	0.1943	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1060256619383193601	116720		https://twitter.com/realDonaldTrump/status/1060256619383193601	27935	1541619840	We are pleased to announce that Matthew G. Whitaker, Chief of Staff to Attorney General Jeff Sessions at the Department of Justice, will become our new Acting Attorney General of the United States. He will serve our Country well....	[]	[]		realDonaldTrump
9.0	0.1919	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1071076077903040513	74481		https://twitter.com/realDonaldTrump/status/1071076077903040513	15070	1544199360	I am pleased to announce that Heather Nauert, Spokeswoman for the United States Department of State, will be nominated to serve as United Nations Ambassador. I want to congratulate Heather, and thank Ambassador Nikki Haley for her great service to our Country!	[]	[]		realDonaldTrump
9.0	0.1829	president, work, election, hard, give, obama, justice, foxandfriend, political, important	999984495179726848	88183		https://twitter.com/realDonaldTrump/status/999984495179726848	21228	1527249840	Can anyone even imagine having Spies placed in a competing campaign, by the people and party in absolute power, for the sole purpose of political advantage and gain? And to think that the party in question, even with the expenditure of far more money, LOST!	[]	[]		realDonaldTrump
9.0	0.1826	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1033334753003536384	72622		https://twitter.com/realDonaldTrump/status/1033334753003536384	16892	1535201160	.  @LindseyGrahamSC “Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet, these are not lifetime appointments. You serve at the pleasure of the President.”	[]	['LindseyGrahamSC']		realDonaldTrump
9.0	0.1823	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1007278825661784064	71195		https://twitter.com/realDonaldTrump/status/1007278825661784064	15925	1528988940	....Schneiderman, who ran the Clinton campaign in New York, never had the guts to bring this ridiculous case, which lingered in their office for almost 2 years. Now he resigned his office in disgrace, and his disciples brought it when we would not settle.	[]	[]		realDonaldTrump
9.0	0.1812	president, work, election, hard, give, obama, justice, foxandfriend, political, important	968818810005450752	87953		https://twitter.com/realDonaldTrump/status/968818810005450752	21236	1519819320	The Heritage Foundation has just stated that 64% of the Trump Agenda is already done, faster than even Ronald Reagan. “We’re blown away,” said Thomas Binion of Heritage, President Trump “is very active, very conservative and very effective. Huge volume & spectrum of issues.”	[]	[]		realDonaldTrump
10.0	0.2656	job, american, good, history, high, economy, number, record, low, administration	1006293144911085568	130759		https://twitter.com/realDonaldTrump/status/1006293144911085568	29122	1528753920	Stock Market up almost 40% since the Election, with 7 Trillion Dollars of U.S. value built throughout the economy. Lowest unemployment rate in many decades, with Black & Hispanic unemployment lowest in History, and Female unemployment lowest in 21 years. Highest confidence ever!	[]	[]		realDonaldTrump
10.0	0.2515	job, american, good, history, high, economy, number, record, low, administration	1107673256268623872	86332		https://twitter.com/realDonaldTrump/status/1107673256268623872	21197	1552924800	GDP growth during the four quarters of 2018 was the fastest since 2005. This Administration is the first on record to have experienced economic growth that meets or exceeds its own forecasts in each of its first two years in office. GROWTH is beating MARKET EXPECTATIONS!	[]	[]		realDonaldTrump
10.0	0.2409	job, american, good, history, high, economy, number, record, low, administration	1028275158342098944	144360		https://twitter.com/realDonaldTrump/status/1028275158342098944	33337	1533994860	I am proud to have fought for and secured the LOWEST African American and Hispanic unemployment rates in history. Now I’m pushing for prison reform to give people who have paid their debt to society a second chance. I will never stop fighting for ALL Americans!	[]	[]		realDonaldTrump
10.0	0.2377	job, american, good, history, high, economy, number, record, low, administration	1086607079308251136	114293		https://twitter.com/realDonaldTrump/status/1086607079308251136	25964	1547902260	The Economy is one of the best in our history, with unemployment at a 50 year low, and the Stock Market ready to again break a record (set by us many times) - & all you heard yesterday, based on a phony story, was Impeachment. You want to see a Stock Market Crash, Impeach Trump!	[]	[]		realDonaldTrump
10.0	0.2375	job, american, good, history, high, economy, number, record, low, administration	1111745178824511489	89605		https://twitter.com/realDonaldTrump/status/1111745178824511489	20283	1553895660	Had the Fed not mistakenly raised interest rates, especially since there is very little inflation, and had they not done the ridiculously timed quantitative tightening, the 3.0% GDP, & Stock Market, would have both been much higher & World Markets would be in a better place!	[]	[]		realDonaldTrump
10.0	0.2344	job, american, good, history, high, economy, number, record, low, administration	1079121410935660544	109495		https://twitter.com/realDonaldTrump/status/1079121410935660544	25078	1546117560	2018 is being called “THE YEAR OF THE WORKER” by Steve Moore, co-author of “Trumponomics.” It was indeed a great year for the American Worker with the “best job market in 50 years, and the lowest unemployment rate ever for blacks and Hispanics and all workers. Big wage gains.”	[]	[]		realDonaldTrump
10.0	0.2317	job, american, good, history, high, economy, number, record, low, administration	1037664539284844545	72529		https://twitter.com/realDonaldTrump/status/1037664539284844545	17546	1536233460	Cosumer confidence highest in 18 years, Atlanta Fed forecasts 4.7 GDP, manufacturing jobs highest in many years. “It’s the story of the Trump Administration, the Economic Success, that’s unnerving his detractors.”  @MariaBartiromo	[]	['MariaBartiromo']		realDonaldTrump
10.0	0.2254	job, american, good, history, high, economy, number, record, low, administration	1081717108176752640	82025		https://twitter.com/realDonaldTrump/status/1081717108176752640	17703	1546736400	“Jobs up big, plus 312,000. Record number working. Manufacturing best in 20 years (Previous administration said this could not happen). Hispanic unemployment lowest ever. Dow plus 747 (for day).”  @DRUDGE_REPORT	[]	['DRUDGE_REPORT']		realDonaldTrump
10.0	0.2254	job, american, good, history, high, economy, number, record, low, administration	1104714098724519936	135131		https://twitter.com/realDonaldTrump/status/1104714098724519936	30057	1552219320	Despite the most hostile and corrupt media in the history of American politics, the Trump Administration has accomplished more in its first two years than any other Administration. Judges, biggest Tax & Regulation Cuts, V.A. Choice, Best Economy, Lowest Unemployment & much more!	[]	[]		realDonaldTrump
10.0	0.2251	job, american, good, history, high, economy, number, record, low, administration	1084936400212963329	87446		https://twitter.com/realDonaldTrump/status/1084936400212963329	17102	1547503920	Spoke w/ President Erdogan of Turkey to advise where we stand on all matters including our last two weeks of success in fighting the remnants of ISIS, and 20 mile safe zone. Also spoke about economic development between the U.S. & Turkey - great potential to substantially expand!	[]	[]		realDonaldTrump
